ticker	foundingdate	companyname	date	close	price_reference	matched_price	price_change_percent	ticker_uri	golden_point	golden_momentum	sub_info
VIC	03/05/2002 00:00:00	Tập đoàn Vingroup - Công ty Cổ phần	2020-09-09T00:00:00Z	90.5	105100	105900	0.7611798287345386	https://finance.vietstock.vn/VIC-tap-doan-vingroup-ctcp.htm	+A	Higher	HOSE | Tài chính | Large Cap
VIC	03/05/2002 00:00:00	Tập đoàn Vingroup - Công ty Cổ phần	2020-09-10T00:00:00Z	90.5	105100	105900	0.7611798287345386	https://finance.vietstock.vn/VIC-tap-doan-vingroup-ctcp.htm	+A	Higher	HOSE | Tài chính | Large Cap
VIC	03/05/2002 00:00:00	Tập đoàn Vingroup - Công ty Cổ phần	2020-09-11T00:00:00Z	91.1	105100	105900	0.7611798287345386	https://finance.vietstock.vn/VIC-tap-doan-vingroup-ctcp.htm	+A	Higher	HOSE | Tài chính | Large Cap
VIC	03/05/2002 00:00:00	Tập đoàn Vingroup - Công ty Cổ phần	2020-09-14T00:00:00Z	93.1	105100	105900	0.7611798287345386	https://finance.vietstock.vn/VIC-tap-doan-vingroup-ctcp.htm	+A	Higher	HOSE | Tài chính | Large Cap
VIC	03/05/2002 00:00:00	Tập đoàn Vingroup - Công ty Cổ phần	2020-09-15T00:00:00Z	95	105100	105900	0.7611798287345386	https://finance.vietstock.vn/VIC-tap-doan-vingroup-ctcp.htm	+A	Higher	HOSE | Tài chính | Large Cap
VIC	03/05/2002 00:00:00	Tập đoàn Vingroup - Công ty Cổ phần	2020-09-16T00:00:00Z	95.5	105100	105900	0.7611798287345386	https://finance.vietstock.vn/VIC-tap-doan-vingroup-ctcp.htm	+A	Higher	HOSE | Tài chính | Large Cap
VIC	03/05/2002 00:00:00	Tập đoàn Vingroup - Công ty Cổ phần	2020-09-17T00:00:00Z	94	105100	105900	0.7611798287345386	https://finance.vietstock.vn/VIC-tap-doan-vingroup-ctcp.htm	+A	Higher	HOSE | Tài chính | Large Cap
VIC	03/05/2002 00:00:00	Tập đoàn Vingroup - Công ty Cổ phần	2020-09-18T00:00:00Z	94	105100	105900	0.7611798287345386	https://finance.vietstock.vn/VIC-tap-doan-vingroup-ctcp.htm	+A	Higher	HOSE | Tài chính | Large Cap
VIC	03/05/2002 00:00:00	Tập đoàn Vingroup - Công ty Cổ phần	2020-09-21T00:00:00Z	96	105100	105900	0.7611798287345386	https://finance.vietstock.vn/VIC-tap-doan-vingroup-ctcp.htm	+A	Higher	HOSE | Tài chính | Large Cap
VIC	03/05/2002 00:00:00	Tập đoàn Vingroup - Công ty Cổ phần	2020-09-22T00:00:00Z	94.6	105100	105900	0.7611798287345386	https://finance.vietstock.vn/VIC-tap-doan-vingroup-ctcp.htm	+A	Higher	HOSE | Tài chính | Large Cap
VIC	03/05/2002 00:00:00	Tập đoàn Vingroup - Công ty Cổ phần	2020-09-23T00:00:00Z	94.5	105100	105900	0.7611798287345386	https://finance.vietstock.vn/VIC-tap-doan-vingroup-ctcp.htm	+A	Higher	HOSE | Tài chính | Large Cap
VIC	03/05/2002 00:00:00	Tập đoàn Vingroup - Công ty Cổ phần	2020-09-24T00:00:00Z	93	105100	105900	0.7611798287345386	https://finance.vietstock.vn/VIC-tap-doan-vingroup-ctcp.htm	+A	Higher	HOSE | Tài chính | Large Cap
VIC	03/05/2002 00:00:00	Tập đoàn Vingroup - Công ty Cổ phần	2020-09-25T00:00:00Z	92.8	105100	105900	0.7611798287345386	https://finance.vietstock.vn/VIC-tap-doan-vingroup-ctcp.htm	+A	Higher	HOSE | Tài chính | Large Cap
VIC	03/05/2002 00:00:00	Tập đoàn Vingroup - Công ty Cổ phần	2020-09-28T00:00:00Z	92.8	105100	105900	0.7611798287345386	https://finance.vietstock.vn/VIC-tap-doan-vingroup-ctcp.htm	+A	Higher	HOSE | Tài chính | Large Cap
VIC	03/05/2002 00:00:00	Tập đoàn Vingroup - Công ty Cổ phần	2020-09-29T00:00:00Z	91.5	105100	105900	0.7611798287345386	https://finance.vietstock.vn/VIC-tap-doan-vingroup-ctcp.htm	+A	Higher	HOSE | Tài chính | Large Cap
VIC	03/05/2002 00:00:00	Tập đoàn Vingroup - Công ty Cổ phần	2020-09-30T00:00:00Z	91.5	105100	105900	0.7611798287345386	https://finance.vietstock.vn/VIC-tap-doan-vingroup-ctcp.htm	+A	Higher	HOSE | Tài chính | Large Cap
VIC	03/05/2002 00:00:00	Tập đoàn Vingroup - Công ty Cổ phần	2020-10-01T00:00:00Z	92.5	105100	105900	0.7611798287345386	https://finance.vietstock.vn/VIC-tap-doan-vingroup-ctcp.htm	+A	Higher	HOSE | Tài chính | Large Cap
VIC	03/05/2002 00:00:00	Tập đoàn Vingroup - Công ty Cổ phần	2020-10-02T00:00:00Z	94	105100	105900	0.7611798287345386	https://finance.vietstock.vn/VIC-tap-doan-vingroup-ctcp.htm	+A	Higher	HOSE | Tài chính | Large Cap
VIC	03/05/2002 00:00:00	Tập đoàn Vingroup - Công ty Cổ phần	2020-10-05T00:00:00Z	93.3	105100	105900	0.7611798287345386	https://finance.vietstock.vn/VIC-tap-doan-vingroup-ctcp.htm	+A	Higher	HOSE | Tài chính | Large Cap
VIC	03/05/2002 00:00:00	Tập đoàn Vingroup - Công ty Cổ phần	2020-10-06T00:00:00Z	91.8	105100	105900	0.7611798287345386	https://finance.vietstock.vn/VIC-tap-doan-vingroup-ctcp.htm	+A	Higher	HOSE | Tài chính | Large Cap
VIC	03/05/2002 00:00:00	Tập đoàn Vingroup - Công ty Cổ phần	2020-10-07T00:00:00Z	92.5	105100	105900	0.7611798287345386	https://finance.vietstock.vn/VIC-tap-doan-vingroup-ctcp.htm	+A	Higher	HOSE | Tài chính | Large Cap
VIC	03/05/2002 00:00:00	Tập đoàn Vingroup - Công ty Cổ phần	2020-10-08T00:00:00Z	92.3	105100	105900	0.7611798287345386	https://finance.vietstock.vn/VIC-tap-doan-vingroup-ctcp.htm	+A	Higher	HOSE | Tài chính | Large Cap
VIC	03/05/2002 00:00:00	Tập đoàn Vingroup - Công ty Cổ phần	2020-10-09T00:00:00Z	93.6	105100	105900	0.7611798287345386	https://finance.vietstock.vn/VIC-tap-doan-vingroup-ctcp.htm	+A	Higher	HOSE | Tài chính | Large Cap
VIC	03/05/2002 00:00:00	Tập đoàn Vingroup - Công ty Cổ phần	2020-10-12T00:00:00Z	93.9	105100	105900	0.7611798287345386	https://finance.vietstock.vn/VIC-tap-doan-vingroup-ctcp.htm	+A	Higher	HOSE | Tài chính | Large Cap
VIC	03/05/2002 00:00:00	Tập đoàn Vingroup - Công ty Cổ phần	2020-10-13T00:00:00Z	94.1	105100	105900	0.7611798287345386	https://finance.vietstock.vn/VIC-tap-doan-vingroup-ctcp.htm	+A	Higher	HOSE | Tài chính | Large Cap
VIC	03/05/2002 00:00:00	Tập đoàn Vingroup - Công ty Cổ phần	2020-10-14T00:00:00Z	95	105100	105900	0.7611798287345386	https://finance.vietstock.vn/VIC-tap-doan-vingroup-ctcp.htm	+A	Higher	HOSE | Tài chính | Large Cap
VIC	03/05/2002 00:00:00	Tập đoàn Vingroup - Công ty Cổ phần	2020-10-15T00:00:00Z	97.5	105100	105900	0.7611798287345386	https://finance.vietstock.vn/VIC-tap-doan-vingroup-ctcp.htm	+A	Higher	HOSE | Tài chính | Large Cap
VIC	03/05/2002 00:00:00	Tập đoàn Vingroup - Công ty Cổ phần	2020-10-16T00:00:00Z	97.6	105100	105900	0.7611798287345386	https://finance.vietstock.vn/VIC-tap-doan-vingroup-ctcp.htm	+A	Higher	HOSE | Tài chính | Large Cap
VIC	03/05/2002 00:00:00	Tập đoàn Vingroup - Công ty Cổ phần	2020-10-19T00:00:00Z	97.7	105100	105900	0.7611798287345386	https://finance.vietstock.vn/VIC-tap-doan-vingroup-ctcp.htm	+A	Higher	HOSE | Tài chính | Large Cap
VIC	03/05/2002 00:00:00	Tập đoàn Vingroup - Công ty Cổ phần	2020-10-20T00:00:00Z	97.8	105100	105900	0.7611798287345386	https://finance.vietstock.vn/VIC-tap-doan-vingroup-ctcp.htm	+A	Higher	HOSE | Tài chính | Large Cap
VIC	03/05/2002 00:00:00	Tập đoàn Vingroup - Công ty Cổ phần	2020-10-21T00:00:00Z	97.3	105100	105900	0.7611798287345386	https://finance.vietstock.vn/VIC-tap-doan-vingroup-ctcp.htm	+A	Higher	HOSE | Tài chính | Large Cap
VIC	03/05/2002 00:00:00	Tập đoàn Vingroup - Công ty Cổ phần	2020-10-22T00:00:00Z	100.1	105100	105900	0.7611798287345386	https://finance.vietstock.vn/VIC-tap-doan-vingroup-ctcp.htm	+A	Higher	HOSE | Tài chính | Large Cap
VIC	03/05/2002 00:00:00	Tập đoàn Vingroup - Công ty Cổ phần	2020-10-23T00:00:00Z	104	105100	105900	0.7611798287345386	https://finance.vietstock.vn/VIC-tap-doan-vingroup-ctcp.htm	+A	Higher	HOSE | Tài chính | Large Cap
VIC	03/05/2002 00:00:00	Tập đoàn Vingroup - Công ty Cổ phần	2020-10-26T00:00:00Z	105.1	105100	105900	0.7611798287345386	https://finance.vietstock.vn/VIC-tap-doan-vingroup-ctcp.htm	+A	Higher	HOSE | Tài chính | Large Cap
VIC	03/05/2002 00:00:00	Tập đoàn Vingroup - Công ty Cổ phần	2020-10-27T00:00:00Z	105.7	105100	105900	0.7611798287345386	https://finance.vietstock.vn/VIC-tap-doan-vingroup-ctcp.htm	+A	Higher	HOSE | Tài chính | Large Cap
VIC	03/05/2002 00:00:00	Tập đoàn Vingroup - Công ty Cổ phần	2020-10-28T00:00:00Z	100.2	105100	105900	0.7611798287345386	https://finance.vietstock.vn/VIC-tap-doan-vingroup-ctcp.htm	+A	Higher	HOSE | Tài chính | Large Cap
VIC	03/05/2002 00:00:00	Tập đoàn Vingroup - Công ty Cổ phần	2020-10-29T00:00:00Z	100.7	105100	105900	0.7611798287345386	https://finance.vietstock.vn/VIC-tap-doan-vingroup-ctcp.htm	+A	Higher	HOSE | Tài chính | Large Cap
VIC	03/05/2002 00:00:00	Tập đoàn Vingroup - Công ty Cổ phần	2020-10-30T00:00:00Z	106.5	105100	105900	0.7611798287345386	https://finance.vietstock.vn/VIC-tap-doan-vingroup-ctcp.htm	+A	Higher	HOSE | Tài chính | Large Cap
VIC	03/05/2002 00:00:00	Tập đoàn Vingroup - Công ty Cổ phần	2020-11-02T00:00:00Z	106.5	105100	105900	0.7611798287345386	https://finance.vietstock.vn/VIC-tap-doan-vingroup-ctcp.htm	+A	Higher	HOSE | Tài chính | Large Cap
VIC	03/05/2002 00:00:00	Tập đoàn Vingroup - Công ty Cổ phần	2020-11-03T00:00:00Z	104.4	105100	105900	0.7611798287345386	https://finance.vietstock.vn/VIC-tap-doan-vingroup-ctcp.htm	+A	Higher	HOSE | Tài chính | Large Cap
VIC	03/05/2002 00:00:00	Tập đoàn Vingroup - Công ty Cổ phần	2020-11-04T00:00:00Z	103.5	105100	105900	0.7611798287345386	https://finance.vietstock.vn/VIC-tap-doan-vingroup-ctcp.htm	+A	Higher	HOSE | Tài chính | Large Cap
VIC	03/05/2002 00:00:00	Tập đoàn Vingroup - Công ty Cổ phần	2020-11-05T00:00:00Z	105.9	105100	105900	0.7611798287345386	https://finance.vietstock.vn/VIC-tap-doan-vingroup-ctcp.htm	+A	Higher	HOSE | Tài chính | Large Cap
VIC	03/05/2002 00:00:00	Tập đoàn Vingroup - Công ty Cổ phần	2020-11-06T00:00:00Z	105.1	105100	105900	0.7611798287345386	https://finance.vietstock.vn/VIC-tap-doan-vingroup-ctcp.htm	+A	Higher	HOSE | Tài chính | Large Cap
VIC	03/05/2002 00:00:00	Tập đoàn Vingroup - Công ty Cổ phần	2020-11-09T00:00:00Z	106.1	105100	105900	0.7611798287345386	https://finance.vietstock.vn/VIC-tap-doan-vingroup-ctcp.htm	+A	Higher	HOSE | Tài chính | Large Cap
VIC	03/05/2002 00:00:00	Tập đoàn Vingroup - Công ty Cổ phần	2020-11-10T00:00:00Z	105.6	105100	105900	0.7611798287345386	https://finance.vietstock.vn/VIC-tap-doan-vingroup-ctcp.htm	+A	Higher	HOSE | Tài chính | Large Cap
KSB	13/01/1993 13:51:00	Công ty Cổ phần Khoáng sản và Xây dựng Bình Dương	2020-08-12T00:00:00Z	24.2	24550	25350	3.2586558044806515	https://finance.vietstock.vn/KSB-ctcp-khoang-san-va-xay-dung-binh-duong.htm	+A	Higher	HOSE | Nguyên vật liệu | Large Cap
KSB	13/01/1993 13:51:00	Công ty Cổ phần Khoáng sản và Xây dựng Bình Dương	2020-08-13T00:00:00Z	25.85	24550	25350	3.2586558044806515	https://finance.vietstock.vn/KSB-ctcp-khoang-san-va-xay-dung-binh-duong.htm	+A	Higher	HOSE | Nguyên vật liệu | Large Cap
KSB	13/01/1993 13:51:00	Công ty Cổ phần Khoáng sản và Xây dựng Bình Dương	2020-08-14T00:00:00Z	26.45	24550	25350	3.2586558044806515	https://finance.vietstock.vn/KSB-ctcp-khoang-san-va-xay-dung-binh-duong.htm	+A	Higher	HOSE | Nguyên vật liệu | Large Cap
KSB	13/01/1993 13:51:00	Công ty Cổ phần Khoáng sản và Xây dựng Bình Dương	2020-08-17T00:00:00Z	26.55	24550	25350	3.2586558044806515	https://finance.vietstock.vn/KSB-ctcp-khoang-san-va-xay-dung-binh-duong.htm	+A	Higher	HOSE | Nguyên vật liệu | Large Cap
KSB	13/01/1993 13:51:00	Công ty Cổ phần Khoáng sản và Xây dựng Bình Dương	2020-08-18T00:00:00Z	26.55	24550	25350	3.2586558044806515	https://finance.vietstock.vn/KSB-ctcp-khoang-san-va-xay-dung-binh-duong.htm	+A	Higher	HOSE | Nguyên vật liệu | Large Cap
KSB	13/01/1993 13:51:00	Công ty Cổ phần Khoáng sản và Xây dựng Bình Dương	2020-08-19T00:00:00Z	26.8	24550	25350	3.2586558044806515	https://finance.vietstock.vn/KSB-ctcp-khoang-san-va-xay-dung-binh-duong.htm	+A	Higher	HOSE | Nguyên vật liệu | Large Cap
KSB	13/01/1993 13:51:00	Công ty Cổ phần Khoáng sản và Xây dựng Bình Dương	2020-08-20T00:00:00Z	26.5	24550	25350	3.2586558044806515	https://finance.vietstock.vn/KSB-ctcp-khoang-san-va-xay-dung-binh-duong.htm	+A	Higher	HOSE | Nguyên vật liệu | Large Cap
KSB	13/01/1993 13:51:00	Công ty Cổ phần Khoáng sản và Xây dựng Bình Dương	2020-08-21T00:00:00Z	27.85	24550	25350	3.2586558044806515	https://finance.vietstock.vn/KSB-ctcp-khoang-san-va-xay-dung-binh-duong.htm	+A	Higher	HOSE | Nguyên vật liệu | Large Cap
KSB	13/01/1993 13:51:00	Công ty Cổ phần Khoáng sản và Xây dựng Bình Dương	2020-08-24T00:00:00Z	28.3	24550	25350	3.2586558044806515	https://finance.vietstock.vn/KSB-ctcp-khoang-san-va-xay-dung-binh-duong.htm	+A	Higher	HOSE | Nguyên vật liệu | Large Cap
KSB	13/01/1993 13:51:00	Công ty Cổ phần Khoáng sản và Xây dựng Bình Dương	2020-08-25T00:00:00Z	28.05	24550	25350	3.2586558044806515	https://finance.vietstock.vn/KSB-ctcp-khoang-san-va-xay-dung-binh-duong.htm	+A	Higher	HOSE | Nguyên vật liệu | Large Cap
KSB	13/01/1993 13:51:00	Công ty Cổ phần Khoáng sản và Xây dựng Bình Dương	2020-08-26T00:00:00Z	28	24550	25350	3.2586558044806515	https://finance.vietstock.vn/KSB-ctcp-khoang-san-va-xay-dung-binh-duong.htm	+A	Higher	HOSE | Nguyên vật liệu | Large Cap
KSB	13/01/1993 13:51:00	Công ty Cổ phần Khoáng sản và Xây dựng Bình Dương	2020-08-27T00:00:00Z	28.65	24550	25350	3.2586558044806515	https://finance.vietstock.vn/KSB-ctcp-khoang-san-va-xay-dung-binh-duong.htm	+A	Higher	HOSE | Nguyên vật liệu | Large Cap
KSB	13/01/1993 13:51:00	Công ty Cổ phần Khoáng sản và Xây dựng Bình Dương	2020-08-28T00:00:00Z	27.7	24550	25350	3.2586558044806515	https://finance.vietstock.vn/KSB-ctcp-khoang-san-va-xay-dung-binh-duong.htm	+A	Higher	HOSE | Nguyên vật liệu | Large Cap
KSB	13/01/1993 13:51:00	Công ty Cổ phần Khoáng sản và Xây dựng Bình Dương	2020-08-31T00:00:00Z	27	24550	25350	3.2586558044806515	https://finance.vietstock.vn/KSB-ctcp-khoang-san-va-xay-dung-binh-duong.htm	+A	Higher	HOSE | Nguyên vật liệu | Large Cap
KSB	13/01/1993 13:51:00	Công ty Cổ phần Khoáng sản và Xây dựng Bình Dương	2020-09-01T00:00:00Z	27.95	24550	25350	3.2586558044806515	https://finance.vietstock.vn/KSB-ctcp-khoang-san-va-xay-dung-binh-duong.htm	+A	Higher	HOSE | Nguyên vật liệu | Large Cap
KSB	13/01/1993 13:51:00	Công ty Cổ phần Khoáng sản và Xây dựng Bình Dương	2020-09-03T00:00:00Z	27.6	24550	25350	3.2586558044806515	https://finance.vietstock.vn/KSB-ctcp-khoang-san-va-xay-dung-binh-duong.htm	+A	Higher	HOSE | Nguyên vật liệu | Large Cap
KSB	13/01/1993 13:51:00	Công ty Cổ phần Khoáng sản và Xây dựng Bình Dương	2020-09-04T00:00:00Z	28.4	24550	25350	3.2586558044806515	https://finance.vietstock.vn/KSB-ctcp-khoang-san-va-xay-dung-binh-duong.htm	+A	Higher	HOSE | Nguyên vật liệu | Large Cap
KSB	13/01/1993 13:51:00	Công ty Cổ phần Khoáng sản và Xây dựng Bình Dương	2020-09-07T00:00:00Z	29.45	24550	25350	3.2586558044806515	https://finance.vietstock.vn/KSB-ctcp-khoang-san-va-xay-dung-binh-duong.htm	+A	Higher	HOSE | Nguyên vật liệu | Large Cap
KSB	13/01/1993 13:51:00	Công ty Cổ phần Khoáng sản và Xây dựng Bình Dương	2020-09-08T00:00:00Z	29.8	24550	25350	3.2586558044806515	https://finance.vietstock.vn/KSB-ctcp-khoang-san-va-xay-dung-binh-duong.htm	+A	Higher	HOSE | Nguyên vật liệu | Large Cap
KSB	13/01/1993 13:51:00	Công ty Cổ phần Khoáng sản và Xây dựng Bình Dương	2020-09-09T00:00:00Z	30.5	24550	25350	3.2586558044806515	https://finance.vietstock.vn/KSB-ctcp-khoang-san-va-xay-dung-binh-duong.htm	+A	Higher	HOSE | Nguyên vật liệu | Large Cap
KSB	13/01/1993 13:51:00	Công ty Cổ phần Khoáng sản và Xây dựng Bình Dương	2020-09-10T00:00:00Z	29.8	24550	25350	3.2586558044806515	https://finance.vietstock.vn/KSB-ctcp-khoang-san-va-xay-dung-binh-duong.htm	+A	Higher	HOSE | Nguyên vật liệu | Large Cap
KSB	13/01/1993 13:51:00	Công ty Cổ phần Khoáng sản và Xây dựng Bình Dương	2020-09-11T00:00:00Z	29.9	24550	25350	3.2586558044806515	https://finance.vietstock.vn/KSB-ctcp-khoang-san-va-xay-dung-binh-duong.htm	+A	Higher	HOSE | Nguyên vật liệu | Large Cap
KSB	13/01/1993 13:51:00	Công ty Cổ phần Khoáng sản và Xây dựng Bình Dương	2020-09-14T00:00:00Z	31	24550	25350	3.2586558044806515	https://finance.vietstock.vn/KSB-ctcp-khoang-san-va-xay-dung-binh-duong.htm	+A	Higher	HOSE | Nguyên vật liệu | Large Cap
KSB	13/01/1993 13:51:00	Công ty Cổ phần Khoáng sản và Xây dựng Bình Dương	2020-09-15T00:00:00Z	30.6	24550	25350	3.2586558044806515	https://finance.vietstock.vn/KSB-ctcp-khoang-san-va-xay-dung-binh-duong.htm	+A	Higher	HOSE | Nguyên vật liệu | Large Cap
KSB	13/01/1993 13:51:00	Công ty Cổ phần Khoáng sản và Xây dựng Bình Dương	2020-09-16T00:00:00Z	30.65	24550	25350	3.2586558044806515	https://finance.vietstock.vn/KSB-ctcp-khoang-san-va-xay-dung-binh-duong.htm	+A	Higher	HOSE | Nguyên vật liệu | Large Cap
KSB	13/01/1993 13:51:00	Công ty Cổ phần Khoáng sản và Xây dựng Bình Dương	2020-09-17T00:00:00Z	30.5	24550	25350	3.2586558044806515	https://finance.vietstock.vn/KSB-ctcp-khoang-san-va-xay-dung-binh-duong.htm	+A	Higher	HOSE | Nguyên vật liệu | Large Cap
KSB	13/01/1993 13:51:00	Công ty Cổ phần Khoáng sản và Xây dựng Bình Dương	2020-09-18T00:00:00Z	31.3	24550	25350	3.2586558044806515	https://finance.vietstock.vn/KSB-ctcp-khoang-san-va-xay-dung-binh-duong.htm	+A	Higher	HOSE | Nguyên vật liệu | Large Cap
KSB	13/01/1993 13:51:00	Công ty Cổ phần Khoáng sản và Xây dựng Bình Dương	2020-09-21T00:00:00Z	30.8	24550	25350	3.2586558044806515	https://finance.vietstock.vn/KSB-ctcp-khoang-san-va-xay-dung-binh-duong.htm	+A	Higher	HOSE | Nguyên vật liệu | Large Cap
KSB	13/01/1993 13:51:00	Công ty Cổ phần Khoáng sản và Xây dựng Bình Dương	2020-09-22T00:00:00Z	30.15	24550	25350	3.2586558044806515	https://finance.vietstock.vn/KSB-ctcp-khoang-san-va-xay-dung-binh-duong.htm	+A	Higher	HOSE | Nguyên vật liệu | Large Cap
KSB	13/01/1993 13:51:00	Công ty Cổ phần Khoáng sản và Xây dựng Bình Dương	2020-09-23T00:00:00Z	31.2	24550	25350	3.2586558044806515	https://finance.vietstock.vn/KSB-ctcp-khoang-san-va-xay-dung-binh-duong.htm	+A	Higher	HOSE | Nguyên vật liệu | Large Cap
KSB	13/01/1993 13:51:00	Công ty Cổ phần Khoáng sản và Xây dựng Bình Dương	2020-09-24T00:00:00Z	30.75	24550	25350	3.2586558044806515	https://finance.vietstock.vn/KSB-ctcp-khoang-san-va-xay-dung-binh-duong.htm	+A	Higher	HOSE | Nguyên vật liệu | Large Cap
KSB	13/01/1993 13:51:00	Công ty Cổ phần Khoáng sản và Xây dựng Bình Dương	2020-09-25T00:00:00Z	30.65	24550	25350	3.2586558044806515	https://finance.vietstock.vn/KSB-ctcp-khoang-san-va-xay-dung-binh-duong.htm	+A	Higher	HOSE | Nguyên vật liệu | Large Cap
KSB	13/01/1993 13:51:00	Công ty Cổ phần Khoáng sản và Xây dựng Bình Dương	2020-09-28T00:00:00Z	30.6	24550	25350	3.2586558044806515	https://finance.vietstock.vn/KSB-ctcp-khoang-san-va-xay-dung-binh-duong.htm	+A	Higher	HOSE | Nguyên vật liệu | Large Cap
