<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>,<Open>,<High>,<Low>,<Close>,<VolumeDeal>,<VolumeFB>,<VolumeFS>
BVH,20100908,39.37,41.40,38.97,40.59,286700,48.50,51.00,48.00,50.00,0,258540,6400
BVH,20100907,38.16,39.78,38.16,39.78,523000,47.00,49.00,47.00,49.00,0,514270,226000
BVH,20100906,39.38,39.79,38.97,39.78,425670,48.50,49.00,48.00,49.00,0,425150,181650
BVH,20100901,38.97,39.38,38.57,39.38,310390,48.00,48.50,47.50,48.50,0,303720,128250
BVH,20100831,38.97,39.37,37.75,39.38,397350,48.00,48.50,46.50,48.50,0,353930,138000
BVH,20100830,37.26,39.05,37.26,39.05,512450,45.90,48.10,45.90,48.10,0,498580,135580
BVH,20100827,35.80,37.26,35.80,37.26,74620,44.10,45.90,44.10,45.90,0,74610,5000
BVH,20100826,35.56,35.56,35.32,35.56,62000,43.80,43.80,43.50,43.80,0,58950,4250
BVH,20100825,35.80,35.88,33.93,33.94,120430,44.10,44.20,41.80,41.80,40000,152880,61080
BVH,20100824,35.73,35.97,34.51,35.72,50300,44.00,44.30,42.50,44.00,0,48040,30120
BVH,20100823,36.94,36.94,35.31,35.97,3140,45.50,45.50,43.50,44.30,0,700,3010
BVH,20100820,37.35,37.35,35.73,37.10,24480,46.00,46.00,44.00,45.70,0,23500,0
BVH,20100819,36.94,37.34,36.85,37.35,32880,45.50,46.00,45.40,46.00,0,32750,6300
BVH,20100818,36.54,37.35,35.81,37.26,1600,45.00,46.00,44.10,45.90,0,1350,0
BVH,20100817,36.53,37.34,36.53,37.35,110750,45.00,46.00,45.00,46.00,0,69170,20
BVH,20100816,36.53,37.34,36.53,36.53,8210,45.00,46.00,45.00,45.00,0,5000,370
BVH,20100813,35.72,36.94,35.72,36.53,4230,44.00,45.50,44.00,45.00,0,1720,500
BVH,20100812,36.94,37.34,36.94,36.94,39380,45.50,46.00,45.50,45.50,0,38990,2000
BVH,20100811,36.94,37.67,36.94,37.26,67490,45.50,46.40,45.50,45.90,0,26360,200
BVH,20100810,36.94,37.35,36.94,36.94,13090,45.50,46.00,45.50,45.50,0,13080,5660
BVH,20100809,38.57,38.57,37.35,37.35,128190,47.50,47.50,46.00,46.00,0,126510,5440
BVH,20100806,37.67,37.67,37.51,37.51,174840,46.40,46.40,46.20,46.20,0,174510,16600
BVH,20100805,37.75,37.75,37.59,37.59,209010,46.50,46.50,46.30,46.30,0,200860,7300
BVH,20100804,37.67,37.67,37.51,37.59,162000,46.40,46.40,46.20,46.30,0,160280,0
BVH,20100803,37.18,37.75,37.18,37.67,170130,45.80,46.50,45.80,46.40,0,170000,0
BVH,20100802,37.75,37.75,37.59,37.75,132430,46.50,46.50,46.30,46.50,0,130390,21620
BVH,20100730,37.75,38.16,37.67,37.75,124640,46.50,47.00,46.40,46.50,0,119180,20000
BVH,20100729,36.61,37.83,36.61,37.75,125330,45.10,46.60,45.10,46.50,0,125000,20360
BVH,20100728,37.75,37.83,37.34,37.75,185910,46.50,46.60,46.00,46.50,0,185370,20000
BVH,20100727,37.67,37.75,37.59,37.75,255710,46.40,46.50,46.30,46.50,0,255000,30210
BVH,20100726,37.59,37.67,37.35,37.59,192030,46.30,46.40,46.00,46.30,0,192000,20470
BVH,20100723,37.67,37.67,37.02,37.59,78820,46.40,46.40,45.60,46.30,0,78290,20030
BVH,20100722,37.75,37.75,36.53,36.53,1060,46.50,46.50,45.00,45.00,0,340,0
BVH,20100721,37.75,37.91,37.34,37.75,429670,46.50,46.70,46.00,46.50,0,399250,20000
BVH,20100720,37.43,38.16,37.35,37.75,172770,46.10,47.00,46.00,46.50,0,157930,25000
BVH,20100719,36.53,37.59,36.53,37.59,146580,45.00,46.30,45.00,46.30,0,146020,18370
BVH,20100716,37.02,37.75,37.02,37.75,49970,45.60,46.50,45.60,46.50,0,19160,10000
BVH,20100715,37.43,37.43,36.94,37.18,39950,46.10,46.10,45.50,45.80,0,37330,4300
BVH,20100714,37.35,37.76,37.27,37.43,202430,46.00,46.50,45.90,46.10,0,190680,30000
BVH,20100713,36.53,37.34,36.12,37.35,81570,45.00,46.00,44.50,46.00,0,78660,5100
BVH,20100712,37.18,37.18,35.80,35.80,18560,45.80,45.80,44.10,44.10,0,18390,4180
BVH,20100709,36.05,37.27,36.05,37.18,119150,44.40,45.90,44.40,45.80,0,117090,32840
BVH,20100708,36.54,36.54,36.05,36.05,43150,45.00,45.00,44.40,44.40,0,42700,3000
BVH,20100707,36.21,36.21,36.05,36.13,60770,44.60,44.60,44.40,44.50,0,43550,80
BVH,20100706,36.05,36.54,36.05,36.21,102340,44.40,45.00,44.40,44.60,0,67580,18670
BVH,20100705,36.04,36.93,34.91,36.05,17640,44.40,45.50,43.00,44.40,0,11950,10510
BVH,20100702,36.94,36.94,36.62,36.61,13780,45.50,45.50,45.10,45.10,0,13710,10000
BVH,20100701,36.54,37.35,36.54,36.94,23800,45.00,46.00,45.00,45.50,0,18720,9450
BVH,20100630,35.81,37.35,35.81,37.35,28250,44.10,46.00,44.10,46.00,0,26290,1000
BVH,20100629,36.94,37.35,36.94,37.35,75690,45.50,46.00,45.50,46.00,0,63510,0
BVH,20100628,35.72,36.94,35.72,36.94,98370,44.00,45.50,44.00,45.50,0,78090,0
BVH,20100625,34.99,35.64,34.99,35.64,120580,43.10,43.90,43.10,43.90,200000,270080,500
BVH,20100624,34.99,35.64,34.99,35.40,170430,43.10,43.90,43.10,43.60,300000,442290,117560
BVH,20100623,35.72,36.05,35.64,35.64,155440,44.00,44.40,43.90,43.90,0,129620,0
BVH,20100622,35.88,36.53,35.64,35.64,235310,44.20,45.00,43.90,43.90,0,201000,800
BVH,20100621,34.75,35.56,34.51,35.56,39540,42.80,43.80,42.50,43.80,0,28080,0
BVH,20100618,35.72,36.45,33.93,33.94,349500,44.00,44.90,41.80,41.80,0,105670,346690
BVH,20100617,35.72,37.10,35.72,35.72,131950,44.00,45.70,44.00,44.00,344450,449350,458850
BVH,20100616,37.26,38.07,35.47,35.48,189160,45.90,46.90,43.70,43.70,0,101960,182880
BVH,20100615,37.43,37.43,37.19,37.26,199920,46.10,46.10,45.80,45.90,0,173200,139450
BVH,20100614,37.43,37.59,37.43,37.43,13290,46.10,46.30,46.10,46.10,0,8210,630
BVH,20100611,37.51,37.51,37.35,37.43,18370,46.20,46.20,46.00,46.10,0,16730,300
BVH,20100610,37.35,37.43,35.89,37.35,65560,46.00,46.10,44.20,46.00,0,36240,48360
BVH,20100609,36.53,37.59,36.53,37.35,15890,45.00,46.30,45.00,46.00,0,10850,0
BVH,20100608,36.53,37.59,36.53,37.59,103760,45.00,46.30,45.00,46.30,0,87540,81110
