<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>,<Open>,<High>,<Low>,<Close>,<VolumeDeal>,<VolumeFB>,<VolumeFS>
IJC,20170605,9.51,9.70,9.35,9.44,130640,9.51,9.70,9.35,9.44,0,0,0
IJC,20170602,9.20,9.70,9.20,9.67,167500,9.20,9.70,9.20,9.67,0,0,1470
IJC,20170601,9.25,9.50,9.20,9.43,160530,9.25,9.50,9.20,9.43,0,0,0
IJC,20170531,9.80,9.80,9.00,9.25,393590,9.80,9.80,9.00,9.25,0,0,0
IJC,20170530,9.70,9.70,9.39,9.50,745670,9.70,9.70,9.39,9.50,0,0,23530
IJC,20170529,9.85,9.99,9.60,9.70,278390,9.85,9.99,9.60,9.70,0,0,0
IJC,20170526,10.00,10.20,9.80,9.85,725220,10.00,10.20,9.80,9.85,0,0,0
IJC,20170525,9.58,9.80,9.24,9.80,173040,9.58,9.80,9.24,9.80,0,0,0
IJC,20170524,9.55,9.59,9.22,9.22,422140,9.55,9.59,9.22,9.22,0,0,0
IJC,20170523,9.80,9.80,9.55,9.55,310670,9.80,9.80,9.55,9.55,0,0,0
IJC,20170522,9.70,9.89,9.66,9.80,427280,9.70,9.89,9.66,9.80,20000,0,8000
IJC,20170519,9.60,9.89,9.60,9.70,503190,9.60,9.89,9.60,9.70,0,0,20000
IJC,20170518,9.96,9.99,9.65,9.65,1042640,9.96,9.99,9.65,9.65,0,5000,283700
IJC,20170517,10.45,10.45,9.95,9.99,913140,10.45,10.45,9.95,9.99,0,0,283710
IJC,20170516,10.65,10.70,10.20,10.45,1369360,10.65,10.70,10.20,10.45,0,475740,13000
IJC,20170515,10.40,10.60,10.10,10.55,698950,10.40,10.60,10.10,10.55,0,0,4550
IJC,20170512,9.70,10.30,9.70,10.20,1027300,9.70,10.30,9.70,10.20,0,0,113930
IJC,20170511,9.86,9.86,9.56,9.69,1180100,9.86,9.86,9.56,9.69,0,0,394580
IJC,20170510,9.90,10.25,9.86,9.86,1121820,9.90,10.25,9.86,9.86,0,0,232860
IJC,20170509,9.74,10.30,9.74,10.00,752210,9.74,10.30,9.74,10.00,0,0,61990
IJC,20170508,9.17,9.74,9.15,9.74,1816710,9.17,9.74,9.15,9.74,0,0,31100
IJC,20170505,8.80,9.28,8.68,9.11,1098130,8.80,9.28,8.68,9.11,0,0,5000
IJC,20170504,8.50,8.70,8.49,8.68,435320,8.50,8.70,8.49,8.68,0,0,0
IJC,20170503,8.36,8.52,8.36,8.52,157350,8.36,8.52,8.36,8.52,0,0,0
IJC,20170428,8.56,8.56,8.35,8.36,145690,8.56,8.56,8.35,8.36,0,0,700
IJC,20170427,8.61,8.64,8.41,8.52,498120,8.61,8.64,8.41,8.52,0,0,0
IJC,20170426,8.45,8.70,8.45,8.60,266360,8.45,8.70,8.45,8.60,0,3000,1750
IJC,20170425,8.40,8.70,8.40,8.50,646940,8.40,8.70,8.40,8.50,0,0,350360
IJC,20170424,8.20,8.55,8.20,8.40,368570,8.20,8.55,8.20,8.40,0,2500,10370
IJC,20170421,7.96,8.19,7.96,8.16,349290,7.96,8.19,7.96,8.16,0,0,74150
IJC,20170420,8.40,8.60,8.00,8.10,655150,8.40,8.60,8.00,8.10,0,25000,97080
IJC,20170116,8.69,8.75,8.40,8.40,469340,8.69,8.75,8.40,8.40,0,10000,30000
IJC,20170113,8.68,8.70,8.60,8.68,243270,8.68,8.70,8.60,8.68,0,0,17000
IJC,20170112,8.60,8.70,8.57,8.68,323690,8.60,8.70,8.57,8.68,0,0,20000
IJC,20170111,8.55,8.62,8.54,8.57,289530,8.55,8.62,8.54,8.57,0,0,89880
IJC,20170110,8.70,8.70,8.54,8.55,231200,8.70,8.70,8.54,8.55,0,0,34500
IJC,20170109,8.90,8.90,8.60,8.68,398880,8.90,8.90,8.60,8.68,0,0,190
IJC,20170106,8.60,8.79,8.56,8.70,1050210,8.60,8.79,8.56,8.70,0,8000,80830
IJC,20170105,8.25,8.48,8.20,8.45,454170,8.25,8.48,8.20,8.45,0,0,24000
IJC,20170104,8.20,8.25,8.15,8.25,206210,8.20,8.25,8.15,8.25,0,0,36000
IJC,20170103,8.30,8.32,8.06,8.21,376080,8.30,8.32,8.06,8.21,0,0,0
IJC,20161230,7.91,8.08,7.80,7.80,501280,7.91,8.08,7.80,7.80,0,0,0
IJC,20161229,7.90,7.95,7.60,7.60,189530,7.90,7.95,7.60,7.60,0,0,7500
IJC,20161228,7.80,7.96,7.80,7.90,120020,7.80,7.96,7.80,7.90,0,0,4770
IJC,20161227,7.80,7.90,7.80,7.85,52560,7.80,7.90,7.80,7.85,0,0,0
IJC,20161226,8.00,8.19,7.62,7.62,141610,8.00,8.19,7.62,7.62,0,0,0
IJC,20161223,7.80,8.05,7.80,7.96,248960,7.80,8.05,7.80,7.96,0,0,0
IJC,20161222,7.80,8.00,7.74,7.85,472530,7.80,8.00,7.74,7.85,0,3000,69000
IJC,20161221,7.77,7.90,7.76,7.79,76900,7.77,7.90,7.76,7.79,0,0,500
IJC,20161220,7.70,7.75,7.60,7.75,528070,7.70,7.75,7.60,7.75,0,0,0
IJC,20161219,7.89,7.89,7.62,7.66,318750,7.89,7.89,7.62,7.66,0,0,0
IJC,20161216,7.89,7.95,7.60,7.89,326960,7.89,7.95,7.60,7.89,0,0,0
IJC,20161215,7.71,7.95,7.71,7.90,247010,7.71,7.95,7.71,7.90,0,0,0
IJC,20161214,7.80,8.00,7.80,7.82,257730,7.80,8.00,7.80,7.82,0,0,0
IJC,20161213,7.99,7.99,7.81,7.90,193630,7.99,7.99,7.81,7.90,0,100,0
IJC,20161212,7.91,8.09,7.80,7.99,316530,7.91,8.09,7.80,7.99,0,0,0
IJC,20161209,8.05,8.29,7.83,8.01,517610,8.05,8.29,7.83,8.01,0,0,0
IJC,20161208,7.76,8.18,7.70,8.05,431750,7.76,8.18,7.70,8.05,0,0,0
IJC,20161207,7.72,7.76,7.60,7.76,180060,7.72,7.76,7.60,7.76,0,0,34000
IJC,20161206,7.75,7.75,7.57,7.72,742690,7.75,7.75,7.57,7.72,0,0,17100
IJC,20161205,7.75,7.75,7.57,7.75,295940,7.75,7.75,7.57,7.75,0,0,0
IJC,20161202,7.79,7.79,7.60,7.72,630480,7.79,7.79,7.60,7.72,0,0,41000
IJC,20161201,7.70,7.90,7.52,7.52,235160,7.70,7.90,7.52,7.52,0,0,0
IJC,20161130,7.70,7.80,7.65,7.80,229770,7.70,7.80,7.65,7.80,0,0,0
IJC,20161129,7.76,8.08,7.72,7.72,272000,7.76,8.08,7.72,7.72,20000,0,40000
IJC,20161128,7.89,8.00,7.71,8.00,229210,7.89,8.00,7.71,8.00,0,0,0
IJC,20161125,8.15,8.15,7.71,7.71,473620,8.15,8.15,7.71,7.71,0,0,98000
IJC,20161124,8.15,8.19,8.14,8.19,106000,8.15,8.19,8.14,8.19,0,0,0
IJC,20161123,8.25,8.25,8.00,8.19,77130,8.25,8.25,8.00,8.19,0,0,0
IJC,20161122,8.35,8.35,8.20,8.20,173860,8.35,8.35,8.20,8.20,0,34000,0
IJC,20161121,8.39,8.40,8.20,8.23,165910,8.39,8.40,8.20,8.23,0,0,0
IJC,20161118,8.20,8.40,8.20,8.40,377750,8.20,8.40,8.20,8.40,0,45700,0
IJC,20161117,8.10,8.38,8.10,8.20,425730,8.10,8.38,8.10,8.20,0,0,0
IJC,20161116,8.30,8.32,8.10,8.10,253340,8.30,8.32,8.10,8.10,0,0,0
IJC,20161115,8.30,8.35,8.21,8.30,479890,8.30,8.35,8.21,8.30,0,0,0
IJC,20161114,8.28,8.50,8.28,8.32,215410,8.28,8.50,8.28,8.32,0,0,0
IJC,20161111,8.20,8.60,8.19,8.60,742900,8.20,8.60,8.19,8.60,20000,0,0
IJC,20161110,8.67,8.89,8.67,8.80,549940,8.67,8.89,8.67,8.80,0,0,0
IJC,20161109,8.76,8.79,8.66,8.70,241750,8.76,8.79,8.66,8.70,0,0,9190
IJC,20161108,8.89,8.89,8.75,8.76,891540,8.89,8.89,8.75,8.76,0,0,0
IJC,20161107,8.89,8.90,8.77,8.89,463890,8.89,8.90,8.77,8.89,0,0,0
IJC,20161104,8.85,8.96,8.77,8.89,483960,8.85,8.96,8.77,8.89,0,0,0
IJC,20161103,8.71,8.95,8.61,8.76,373980,8.71,8.95,8.61,8.76,0,0,0
IJC,20161102,8.71,8.75,8.70,8.73,321600,8.71,8.75,8.70,8.73,0,0,0
IJC,20161101,8.80,8.80,8.69,8.73,228330,8.80,8.80,8.69,8.73,0,0,0
IJC,20161031,8.96,8.96,8.78,8.79,316460,8.96,8.96,8.78,8.79,0,0,56040
IJC,20161028,8.99,8.99,8.82,8.90,895610,8.99,8.99,8.82,8.90,0,18010,13000
IJC,20161027,8.44,8.85,8.44,8.80,1235620,8.44,8.85,8.44,8.80,0,0,0
IJC,20161026,8.58,8.59,8.36,8.55,152350,8.58,8.59,8.36,8.55,0,0,0
IJC,20161025,8.29,8.50,8.29,8.36,485930,8.29,8.50,8.29,8.36,0,0,0
IJC,20161024,8.52,8.60,8.45,8.46,293500,8.52,8.60,8.45,8.46,0,90,0
IJC,20161021,8.74,8.74,8.51,8.56,176940,8.74,8.74,8.51,8.56,0,0,0
IJC,20161020,8.84,8.84,8.52,8.63,94180,8.84,8.84,8.52,8.63,0,0,0
IJC,20161019,8.60,8.82,8.50,8.77,1271640,8.60,8.82,8.50,8.77,0,16000,0
IJC,20161018,8.36,8.49,8.30,8.45,235360,8.36,8.49,8.30,8.45,0,0,0
IJC,20161017,8.21,8.40,8.21,8.34,87200,8.21,8.40,8.21,8.34,0,0,0
IJC,20161014,8.20,8.50,8.19,8.31,367930,8.20,8.50,8.19,8.31,0,50000,0
IJC,20161013,8.18,8.22,8.18,8.22,72770,8.18,8.22,8.18,8.22,0,0,0
IJC,20161012,8.19,8.21,8.19,8.20,203430,8.19,8.21,8.19,8.20,0,40000,0
IJC,20161011,8.17,8.20,8.17,8.20,348360,8.17,8.20,8.17,8.20,0,0,0
IJC,20161010,8.24,8.24,8.17,8.17,124230,8.24,8.24,8.17,8.17,0,1300,0
IJC,20161007,8.16,8.30,8.10,8.21,248710,8.16,8.30,8.10,8.21,0,0,30
IJC,20161006,8.20,8.29,8.17,8.20,323240,8.20,8.29,8.17,8.20,0,0,30
IJC,20161005,8.13,8.27,8.10,8.18,180180,8.13,8.27,8.10,8.18,80000,0,0
IJC,20161004,8.15,8.20,8.09,8.15,182690,8.15,8.20,8.09,8.15,0,0,2500
IJC,20161003,8.20,8.22,8.10,8.10,813250,8.20,8.22,8.10,8.10,0,20020,7900
IJC,20160930,7.56,7.98,7.56,7.71,310350,7.56,7.98,7.56,7.71,0,0,0
IJC,20160929,7.51,7.65,7.50,7.56,102790,7.51,7.65,7.50,7.56,0,10,0
IJC,20160928,7.70,7.70,7.58,7.64,335950,7.70,7.70,7.58,7.64,0,0,0
IJC,20160927,7.70,7.70,7.57,7.60,271280,7.70,7.70,7.57,7.60,0,0,0
IJC,20160926,7.62,7.75,7.60,7.70,100490,7.62,7.75,7.60,7.70,0,0,10000
IJC,20160923,7.80,7.81,7.67,7.80,92520,7.80,7.81,7.67,7.80,0,0,3000
IJC,20160922,7.48,7.59,7.42,7.57,142840,7.88,7.99,7.82,7.97,0,0,0
IJC,20160921,7.42,7.60,7.41,7.50,158040,7.81,8.00,7.80,7.90,0,0,0
IJC,20160920,7.31,7.69,7.31,7.44,117670,7.70,8.10,7.70,7.83,0,0,0
IJC,20160919,7.22,7.36,7.22,7.30,213410,7.61,7.75,7.61,7.69,0,0,78270
IJC,20160916,7.31,7.45,6.84,7.31,221370,7.70,7.85,7.20,7.70,390000,0,82830
IJC,20160915,7.72,7.73,7.23,7.33,267860,8.13,8.14,7.61,7.72,0,0,63640
IJC,20160914,7.81,7.81,7.70,7.74,98540,8.22,8.22,8.10,8.15,0,0,43340
IJC,20160913,7.90,7.93,7.80,7.81,1051610,8.32,8.35,8.22,8.22,390000,0,225000
IJC,20160912,8.02,8.02,7.88,7.89,170020,8.45,8.45,8.30,8.31,0,0,61920
IJC,20160909,8.07,8.17,8.07,8.07,29620,8.50,8.60,8.50,8.50,0,0,8000
IJC,20160908,8.16,8.16,8.07,8.17,254970,8.60,8.60,8.50,8.60,0,0,135070
IJC,20160907,8.26,8.26,8.07,8.07,552470,8.70,8.70,8.50,8.50,0,20000,222830
IJC,20160906,8.07,8.16,8.07,8.07,240220,8.50,8.60,8.50,8.50,0,0,81480
IJC,20160905,8.26,8.35,8.07,8.07,367300,8.70,8.80,8.50,8.50,0,0,161350
IJC,20160901,7.79,8.27,7.79,8.26,950100,8.20,8.70,8.20,8.70,0,10000,0
