<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>,<Open>,<High>,<Low>,<Close>,<VolumeDeal>,<VolumeFB>,<VolumeFS>
DIG,20170622,14.25,14.50,14.05,14.10,1503510,14.25,14.50,14.05,14.10,60000,0,125160
DIG,20170621,14.60,14.60,14.10,14.25,830660,14.60,14.60,14.10,14.25,80000,0,1000
DIG,20170620,14.60,14.90,14.45,14.60,1399600,14.60,14.90,14.45,14.60,0,0,0
DIG,20170619,14.20,14.35,14.20,14.30,603030,14.20,14.35,14.20,14.30,0,0,109900
DIG,20170616,14.15,14.30,14.05,14.20,615110,14.15,14.30,14.05,14.20,0,300,84000
DIG,20170615,14.35,14.35,13.80,14.15,1835230,14.35,14.35,13.80,14.15,0,80,91500
DIG,20170614,14.60,14.70,14.25,14.35,932700,14.60,14.70,14.25,14.35,80000,0,80000
DIG,20170613,14.30,14.75,14.30,14.60,1500650,14.30,14.75,14.30,14.60,0,500,84040
DIG,20170612,14.00,14.60,13.90,14.40,1406770,14.00,14.60,13.90,14.40,0,1100,80600
DIG,20170609,14.50,15.00,13.90,14.20,1702090,14.50,15.00,13.90,14.20,80000,2350,130380
DIG,20170608,13.90,14.65,13.65,14.50,2733520,13.90,14.65,13.65,14.50,0,1100,510
DIG,20170607,13.60,13.85,13.40,13.75,1624940,13.60,13.85,13.40,13.75,0,1500,120000
DIG,20170606,13.50,13.70,13.15,13.40,1518340,13.50,13.70,13.15,13.40,80000,6400,130000
DIG,20170605,13.55,13.55,13.10,13.30,1147360,13.55,13.55,13.10,13.30,0,1010,46990
DIG,20170602,12.80,13.50,12.70,13.35,3439410,12.80,13.50,12.70,13.35,0,8000,18480
DIG,20170601,12.60,12.90,12.50,12.70,1213430,12.60,12.90,12.50,12.70,80000,6300,0
DIG,20170531,12.80,13.20,12.50,12.80,1652800,12.80,13.20,12.50,12.80,0,0,350
DIG,20170530,12.80,13.30,12.50,12.85,4735300,12.80,13.30,12.50,12.85,0,100,20070
DIG,20170529,11.55,12.45,11.35,12.45,2593710,11.55,12.45,11.35,12.45,0,0,27370
DIG,20170526,11.75,11.90,11.60,11.65,579450,11.75,11.90,11.60,11.65,0,50,730
DIG,20170525,11.50,11.95,11.50,11.75,1154370,11.50,11.95,11.50,11.75,0,107060,1500
DIG,20170524,11.65,11.65,11.30,11.50,822310,11.65,11.65,11.30,11.50,0,300,0
DIG,20170523,11.40,11.50,11.15,11.40,2089760,11.40,11.50,11.15,11.40,0,29360,0
DIG,20170522,11.45,11.95,11.40,11.40,1459860,11.45,11.95,11.40,11.40,0,263000,0
DIG,20170519,11.70,11.80,11.40,11.55,1095600,11.70,11.80,11.40,11.55,80000,290000,0
DIG,20170518,11.65,11.95,11.55,11.70,1737520,11.65,11.95,11.55,11.70,0,180000,0
DIG,20170517,11.70,12.20,11.55,11.95,1786200,11.70,12.20,11.55,11.95,0,132290,2000
DIG,20170516,12.50,12.50,11.80,11.85,2337240,12.50,12.50,11.80,11.85,30000,3050,53930
DIG,20170515,11.75,12.55,11.75,12.40,2407350,11.75,12.55,11.75,12.40,0,3050,34920
DIG,20170512,11.60,12.00,11.55,11.75,1095000,11.60,12.00,11.55,11.75,0,2980,24270
DIG,20170511,11.30,11.80,11.30,11.55,2172790,11.30,11.80,11.30,11.55,0,0,21880
DIG,20170510,12.25,12.25,11.30,11.30,2835480,12.25,12.25,11.30,11.30,20000,0,32730
DIG,20170509,11.80,12.20,11.40,12.05,2004060,11.80,12.20,11.40,12.05,40000,0,440
DIG,20170508,11.80,12.45,11.70,11.75,2968680,11.80,12.45,11.70,11.75,0,0,250
DIG,20170505,11.30,11.75,11.20,11.70,2526850,11.30,11.75,11.20,11.70,0,0,8450
DIG,20170504,10.40,11.00,10.40,11.00,3670330,10.40,11.00,10.40,11.00,0,0,502490
DIG,20170503,10.20,10.45,10.05,10.30,2731200,10.20,10.45,10.05,10.30,0,0,7410
DIG,20170428,10.45,10.80,10.40,10.65,1440440,10.45,10.80,10.40,10.65,0,0,5630
DIG,20170427,10.55,11.00,10.45,10.45,2623380,10.55,11.00,10.45,10.45,0,18880,0
DIG,20170426,9.80,10.40,9.80,10.40,2637850,9.80,10.40,9.80,10.40,0,980,20100
DIG,20170425,10.15,10.15,9.75,9.75,926170,10.15,10.15,9.75,9.75,85000,340,270840
DIG,20170424,9.75,10.30,9.70,10.00,2535500,9.75,10.30,9.70,10.00,70000,20000,210000
DIG,20170421,9.47,9.70,9.30,9.70,836010,9.47,9.70,9.30,9.70,0,140,150580
DIG,20170420,9.01,9.62,9.01,9.47,2472230,9.01,9.62,9.01,9.47,0,22750,241800
DIG,20170419,9.20,9.20,9.00,9.01,565850,9.20,9.20,9.00,9.01,0,0,200000
DIG,20170418,9.05,9.12,8.91,9.10,706160,9.05,9.12,8.91,9.10,0,4000,1000
DIG,20170417,9.38,9.39,9.10,9.10,789300,9.38,9.39,9.10,9.10,0,0,99950
DIG,20170414,9.10,9.26,9.00,9.20,790280,9.10,9.26,9.00,9.20,0,0,10
DIG,20170413,9.15,9.41,9.04,9.24,1513890,9.15,9.41,9.04,9.24,0,0,136730
DIG,20170412,9.18,9.27,9.00,9.10,875660,9.18,9.27,9.00,9.10,0,1400,100000
DIG,20170411,8.72,9.28,8.72,9.10,1231180,8.72,9.28,8.72,9.10,20066,0,160066
DIG,20170410,8.80,8.93,8.72,8.72,173210,8.80,8.93,8.72,8.72,0,40,23870
DIG,20170407,8.68,8.80,8.65,8.80,255760,8.68,8.80,8.65,8.80,0,440,0
DIG,20170405,8.55,8.84,8.55,8.80,660570,8.55,8.84,8.55,8.80,0,0,0
DIG,20170404,8.98,8.99,8.77,8.81,321000,8.98,8.99,8.77,8.81,0,600,0
DIG,20170403,8.67,9.15,8.61,8.81,745340,8.67,9.15,8.61,8.81,0,1000,0
DIG,20170331,8.81,8.85,8.67,8.67,238610,8.81,8.85,8.67,8.67,0,0,0
DIG,20170330,8.85,8.90,8.81,8.81,308740,8.85,8.90,8.81,8.81,0,350,0
DIG,20170329,8.97,8.97,8.80,8.80,234240,8.97,8.97,8.80,8.80,0,0,2070
DIG,20170328,9.10,9.10,8.66,8.85,660150,9.10,9.10,8.66,8.85,0,10,0
DIG,20170327,9.12,9.15,9.00,9.00,646360,9.12,9.15,9.00,9.00,0,20,0
DIG,20170324,9.12,9.23,9.05,9.10,283630,9.12,9.23,9.05,9.10,0,0,0
DIG,20170323,9.01,9.20,8.95,9.13,601690,9.01,9.20,8.95,9.13,0,0,0
DIG,20170322,9.50,9.51,9.10,9.10,1362200,9.50,9.51,9.10,9.10,0,80,680
DIG,20170321,9.55,9.70,9.41,9.54,945050,9.55,9.70,9.41,9.54,0,0,100000
DIG,20170320,9.70,9.70,9.50,9.54,1004780,9.70,9.70,9.50,9.54,0,40,0
DIG,20170317,8.95,9.52,8.95,9.47,2848320,8.95,9.52,8.95,9.47,0,40,750000
DIG,20170316,8.80,8.93,8.79,8.90,546880,8.80,8.93,8.79,8.90,0,0,3500
DIG,20170315,8.80,8.86,8.78,8.78,457700,8.80,8.86,8.78,8.78,0,0,0
DIG,20170314,8.80,8.94,8.60,8.78,306150,8.80,8.94,8.60,8.78,0,0,0
DIG,20170313,8.61,8.90,8.60,8.87,580760,8.61,8.90,8.60,8.87,0,0,0
DIG,20170310,8.80,8.87,8.66,8.67,1525980,8.80,8.87,8.66,8.67,0,0,0
DIG,20170309,8.91,8.92,8.74,8.80,760290,8.91,8.92,8.74,8.80,0,0,10
DIG,20170308,9.00,9.05,8.91,8.91,702390,9.00,9.05,8.91,8.91,0,0,4500
DIG,20170307,8.95,9.13,8.95,9.00,2691360,8.95,9.13,8.95,9.00,0,0,78890
DIG,20170306,8.72,9.05,8.70,9.00,1888160,8.72,9.05,8.70,9.00,0,0,200490
DIG,20170303,8.74,8.76,8.65,8.72,700920,8.74,8.76,8.65,8.72,0,0,50000
DIG,20170302,8.50,8.75,8.40,8.74,1506840,8.50,8.75,8.40,8.74,0,0,100020
DIG,20170301,8.55,8.55,8.37,8.40,532280,8.55,8.55,8.37,8.40,0,0,0
DIG,20170228,8.60,8.69,8.49,8.50,1082260,8.60,8.69,8.49,8.50,0,0,0
DIG,20170227,8.38,8.63,8.25,8.50,1338310,8.38,8.63,8.25,8.50,0,500,174100
DIG,20170224,8.42,8.48,8.37,8.37,572630,8.42,8.48,8.37,8.37,0,0,0
DIG,20170223,8.43,8.55,8.33,8.37,784130,8.43,8.55,8.33,8.37,100000,1900,8000
DIG,20170222,8.25,8.65,8.20,8.47,1611110,8.25,8.65,8.20,8.47,0,2380,85000
DIG,20170221,8.20,8.40,8.15,8.25,1089290,8.20,8.40,8.15,8.25,0,0,180950
DIG,20170220,7.83,8.29,7.83,8.17,1199190,7.83,8.29,7.83,8.17,157000,0,162310
DIG,20170217,7.83,7.85,7.75,7.83,227780,7.83,7.85,7.75,7.83,0,0,0
DIG,20170216,8.02,8.02,7.83,7.83,455380,8.02,8.02,7.83,7.83,0,2000,60810
DIG,20170215,7.96,8.10,7.85,7.91,1519760,7.96,8.10,7.85,7.91,0,0,260820
DIG,20170214,7.68,8.13,7.62,7.90,1003040,7.68,8.13,7.62,7.90,0,1180,220600
DIG,20170213,7.63,7.63,7.56,7.60,206340,7.63,7.63,7.56,7.60,0,0,60000
DIG,20170210,7.63,7.69,7.53,7.59,358120,7.63,7.69,7.53,7.59,0,0,60040
DIG,20170209,7.57,7.60,7.50,7.54,452890,7.57,7.60,7.50,7.54,0,0,60000
DIG,20170208,7.50,7.65,7.50,7.50,188110,7.50,7.65,7.50,7.50,0,8000,50000
DIG,20170207,7.80,7.80,7.50,7.55,232490,7.80,7.80,7.50,7.55,0,0,62080
DIG,20170206,7.60,7.69,7.52,7.69,85270,7.60,7.69,7.52,7.69,0,0,20000
DIG,20170203,7.70,7.70,7.62,7.62,147100,7.70,7.70,7.62,7.62,0,0,40000
DIG,20170202,7.89,7.90,7.65,7.70,81060,7.89,7.90,7.65,7.70,0,0,20000
DIG,20170125,7.87,7.87,7.63,7.73,157960,7.87,7.87,7.63,7.73,0,10,30000
DIG,20170124,7.86,7.89,7.56,7.56,173420,7.86,7.89,7.56,7.56,0,0,40000
DIG,20170123,7.88,7.90,7.80,7.86,24310,7.88,7.90,7.80,7.86,0,0,0
DIG,20170120,7.85,7.87,7.75,7.86,207190,7.85,7.87,7.75,7.86,0,0,54500
DIG,20170119,7.69,7.87,7.69,7.87,76520,7.69,7.87,7.69,7.87,0,0,15000
DIG,20170118,7.97,7.97,7.68,7.87,248880,7.97,7.97,7.68,7.87,0,0,79990
DIG,20170117,7.90,7.90,7.65,7.88,159730,7.90,7.90,7.65,7.88,0,0,35000
DIG,20170116,7.84,7.90,7.77,7.89,96420,7.84,7.90,7.77,7.89,0,0,0
DIG,20170113,7.87,7.90,7.80,7.90,119850,7.87,7.90,7.80,7.90,0,1000,0
DIG,20170112,7.90,7.90,7.80,7.89,223070,7.90,7.90,7.80,7.89,0,0,0
DIG,20170111,7.98,7.98,7.87,7.95,126280,7.98,7.98,7.87,7.95,30000,0,0
DIG,20170110,8.10,8.10,7.85,8.00,259830,8.10,8.10,7.85,8.00,0,0,0
DIG,20170109,7.83,8.00,7.82,8.00,235220,7.83,8.00,7.82,8.00,0,0,0
DIG,20170106,7.83,7.83,7.79,7.83,141470,7.83,7.83,7.79,7.83,0,0,0
DIG,20170105,7.77,7.85,7.72,7.73,183040,7.77,7.85,7.72,7.73,0,0,0
DIG,20170104,7.62,7.70,7.57,7.70,168920,7.62,7.70,7.57,7.70,0,0,0
DIG,20170103,7.62,7.70,7.62,7.65,30290,7.62,7.70,7.62,7.65,0,0,1620
DIG,20161230,7.75,7.77,7.62,7.65,116000,7.75,7.77,7.62,7.65,0,0,0
DIG,20161229,7.79,7.80,7.60,7.70,140770,7.79,7.80,7.60,7.70,0,0,0
DIG,20161228,7.76,7.79,7.60,7.70,198560,7.76,7.79,7.60,7.70,0,700,0
DIG,20161227,7.70,7.73,7.65,7.70,145850,7.70,7.73,7.65,7.70,268000,0,0
DIG,20161226,7.79,7.79,7.62,7.70,105970,7.79,7.79,7.62,7.70,0,0,0
DIG,20161223,7.87,7.87,7.70,7.76,114560,7.87,7.87,7.70,7.76,0,0,0
DIG,20161222,7.75,7.88,7.56,7.82,278670,7.75,7.88,7.56,7.82,0,0,10
DIG,20161221,7.81,7.92,7.70,7.88,163760,7.81,7.92,7.70,7.88,0,500,35000
DIG,20161220,7.60,7.90,7.60,7.80,452420,7.60,7.90,7.60,7.80,0,2010,100000
DIG,20161219,7.48,7.64,7.33,7.60,133650,7.48,7.64,7.33,7.60,0,0,34000
DIG,20161216,7.30,7.36,7.29,7.32,139580,7.30,7.36,7.29,7.32,125300,0,27360
DIG,20161215,7.06,7.33,7.06,7.26,112850,7.06,7.33,7.06,7.26,0,0,27360
DIG,20161214,7.01,7.33,7.01,7.10,130690,7.01,7.33,7.01,7.10,80000,0,94370
DIG,20161213,7.20,7.27,7.12,7.12,380640,7.20,7.27,7.12,7.12,0,9800,100020
DIG,20161212,7.35,7.50,7.12,7.12,265690,7.35,7.50,7.12,7.12,0,0,70000
DIG,20161209,7.38,7.73,7.38,7.60,54070,7.38,7.73,7.38,7.60,0,0,8000
DIG,20161208,7.61,7.75,7.31,7.70,55230,7.61,7.75,7.31,7.70,0,0,14000
DIG,20161207,7.80,7.80,7.62,7.72,16650,7.80,7.80,7.62,7.72,0,80,4000
DIG,20161206,7.70,7.83,7.62,7.80,142300,7.70,7.83,7.62,7.80,0,0,40000
DIG,20161205,7.88,7.88,7.70,7.80,101520,7.88,7.88,7.70,7.80,0,0,27300
DIG,20161202,7.95,7.95,7.66,7.81,141070,7.95,7.95,7.66,7.81,0,0,35000
DIG,20161201,7.88,7.95,7.86,7.90,387070,7.88,7.95,7.86,7.90,0,0,100000
DIG,20161130,7.76,7.89,7.73,7.86,242890,7.76,7.89,7.73,7.86,116640,0,0
DIG,20161129,7.84,7.84,7.69,7.74,270720,7.84,7.84,7.69,7.74,0,0,49000
DIG,20161128,7.90,8.00,7.60,7.69,308980,7.90,8.00,7.60,7.69,0,0,88000
DIG,20161125,7.60,7.63,7.53,7.62,384040,7.60,7.63,7.53,7.62,0,0,166000
DIG,20161124,7.72,7.87,7.50,7.60,512950,7.72,7.87,7.50,7.60,0,20,100000
DIG,20161123,8.20,8.20,7.85,7.85,438920,8.20,8.20,7.85,7.85,0,0,100000
DIG,20161122,8.04,8.19,8.03,8.14,230670,8.04,8.19,8.03,8.14,0,0,65000
DIG,20161121,8.20,8.20,8.04,8.19,439760,8.20,8.20,8.04,8.19,0,0,100700
DIG,20161118,8.22,8.24,8.06,8.22,407330,8.22,8.24,8.06,8.22,0,0,165240
DIG,20161117,8.20,8.30,8.10,8.22,559390,8.20,8.30,8.10,8.22,0,0,100500
DIG,20161116,7.55,8.02,7.50,8.02,1556280,7.55,8.02,7.50,8.02,0,0,100000
DIG,20161115,7.48,7.52,7.46,7.50,412530,7.48,7.52,7.46,7.50,0,0,100000
DIG,20161114,7.49,7.49,7.40,7.45,212830,7.49,7.49,7.40,7.45,0,0,52000
DIG,20161111,7.48,7.49,7.38,7.45,161200,7.48,7.49,7.38,7.45,0,0,0
DIG,20161110,7.35,7.45,7.25,7.45,536230,7.35,7.45,7.25,7.45,0,0,100000
DIG,20161109,7.30,7.40,6.90,7.28,174830,7.30,7.40,6.90,7.28,0,0,50000
DIG,20161108,7.20,7.39,7.18,7.39,147030,7.20,7.39,7.18,7.39,0,0,45000
DIG,20161107,7.35,7.35,7.20,7.20,248250,7.35,7.35,7.20,7.20,0,0,65000
DIG,20161104,7.45,7.50,7.40,7.40,39580,7.45,7.50,7.40,7.40,0,0,12070
DIG,20161103,7.35,7.47,7.20,7.47,92610,7.35,7.47,7.20,7.47,0,0,20000
DIG,20161102,7.53,7.53,7.45,7.49,33470,7.53,7.53,7.45,7.49,0,0,8630
DIG,20161101,7.41,7.58,7.30,7.54,85720,7.41,7.58,7.30,7.54,0,0,23000
DIG,20161031,7.45,7.57,7.41,7.57,204010,7.45,7.57,7.41,7.57,0,0,36000
DIG,20161028,7.35,7.40,7.35,7.40,129270,7.35,7.40,7.35,7.40,0,0,0
DIG,20161027,7.20,7.39,7.20,7.35,28530,7.20,7.39,7.20,7.35,0,0,4500
DIG,20161026,7.43,7.44,7.20,7.35,114540,7.43,7.44,7.20,7.35,0,0,31500
DIG,20161025,7.31,7.45,7.31,7.40,126450,7.31,7.45,7.31,7.40,0,0,36000
DIG,20161024,7.40,7.40,7.35,7.35,76620,7.40,7.40,7.35,7.35,0,100,15320
DIG,20161021,7.30,7.42,7.30,7.40,114690,7.30,7.42,7.30,7.40,0,0,34590
DIG,20161020,7.42,7.46,7.31,7.38,82240,7.42,7.46,7.31,7.38,0,0,21600
DIG,20161019,7.41,7.47,7.38,7.38,151900,7.41,7.47,7.38,7.38,0,0,43000
DIG,20161018,7.50,7.70,7.34,7.41,174120,7.50,7.70,7.34,7.41,0,0,30820
DIG,20161017,7.48,7.49,7.34,7.40,164290,7.48,7.49,7.34,7.40,0,0,44170
DIG,20161014,7.49,7.51,7.40,7.49,196630,7.49,7.51,7.40,7.49,0,0,48000
DIG,20161013,7.30,7.51,7.22,7.49,130100,7.30,7.51,7.22,7.49,0,0,35000
DIG,20161012,7.04,7.50,7.04,7.50,528430,7.04,7.50,7.04,7.50,0,10,100500
DIG,20161011,7.05,7.12,7.04,7.09,117220,7.05,7.12,7.04,7.09,0,0,32200
DIG,20161010,7.06,7.19,7.05,7.10,82340,7.06,7.19,7.05,7.10,0,0,21940
DIG,20161007,7.05,7.11,7.01,7.08,148940,7.05,7.11,7.01,7.08,0,0,11000
DIG,20161006,7.04,7.14,7.03,7.03,44170,7.04,7.14,7.03,7.03,0,0,11000
DIG,20161005,7.04,7.14,7.03,7.14,92880,7.04,7.14,7.03,7.14,0,0,26000
DIG,20161004,7.13,7.19,7.03,7.13,142750,7.13,7.19,7.03,7.13,0,0,35000
DIG,20161003,7.13,7.18,7.12,7.13,38760,7.13,7.18,7.12,7.13,0,10,0
DIG,20160930,7.05,7.12,7.02,7.12,87350,7.05,7.12,7.02,7.12,0,0,0
DIG,20160929,7.01,7.04,7.00,7.03,110180,7.01,7.04,7.00,7.03,0,0,0
DIG,20160928,6.90,7.10,6.90,7.05,161660,6.90,7.10,6.90,7.05,0,0,46910
DIG,20160927,7.05,7.19,6.95,7.00,171540,7.05,7.19,6.95,7.00,0,0,47640
DIG,20160926,7.10,7.19,7.05,7.05,84340,7.10,7.19,7.05,7.05,0,0,20500
DIG,20160923,7.11,7.18,7.11,7.18,106550,7.11,7.18,7.11,7.18,98613,98613,128893
DIG,20160922,7.29,7.29,7.12,7.20,124080,7.29,7.29,7.12,7.20,0,1000,38210
DIG,20160921,7.25,7.25,7.12,7.20,167840,7.25,7.25,7.12,7.20,0,1000,45000
DIG,20160920,7.10,7.14,7.05,7.10,55290,7.10,7.14,7.05,7.10,0,0,17050
DIG,20160919,7.33,7.33,6.98,7.00,294070,7.33,7.33,6.98,7.00,0,0,30000
DIG,20160916,7.20,7.29,7.17,7.29,52570,7.20,7.29,7.17,7.29,0,0,7970
DIG,20160915,7.30,7.40,7.20,7.21,131640,7.30,7.40,7.20,7.21,0,0,36000
DIG,20160914,7.30,7.49,7.30,7.30,196370,7.30,7.49,7.30,7.30,0,0,54200
DIG,20160913,7.60,7.60,7.10,7.30,126030,7.60,7.60,7.10,7.30,0,1900,31050
DIG,20160912,7.52,7.70,7.52,7.60,81770,7.52,7.70,7.52,7.60,100000,0,0
DIG,20160909,7.60,7.70,7.60,7.70,71450,7.60,7.70,7.60,7.70,0,0,20000
DIG,20160908,7.60,7.70,7.50,7.70,182860,7.60,7.70,7.50,7.70,0,0,0
DIG,20160907,7.60,7.60,7.50,7.60,126490,7.60,7.60,7.50,7.60,100000,50,37710
DIG,20160906,7.60,7.70,7.50,7.60,151020,7.60,7.70,7.50,7.60,0,0,45000
DIG,20160905,7.60,7.60,7.50,7.50,239170,7.60,7.60,7.50,7.50,0,0,77590
DIG,20160901,7.70,7.70,7.60,7.70,106660,7.70,7.70,7.60,7.70,0,0,21500
DIG,20160831,7.50,7.70,7.50,7.70,384930,7.50,7.70,7.50,7.70,0,0,110500
DIG,20160830,7.40,7.50,7.30,7.50,94810,7.40,7.50,7.30,7.50,0,0,0
DIG,20160829,7.50,7.60,7.30,7.50,219690,7.50,7.60,7.30,7.50,0,15200,67320
DIG,20160826,7.50,7.60,7.40,7.50,162160,7.50,7.60,7.40,7.50,0,50,45300
DIG,20160825,7.50,7.50,7.40,7.50,102720,7.50,7.50,7.40,7.50,0,0,29100
DIG,20160824,7.50,7.60,7.50,7.50,41080,7.50,7.60,7.50,7.50,0,200,0
DIG,20160823,7.50,7.70,7.40,7.70,122280,7.50,7.70,7.40,7.70,0,0,44000
DIG,20160822,7.60,7.60,7.40,7.40,316140,7.60,7.60,7.40,7.40,0,0,95880
DIG,20160819,7.60,7.70,7.50,7.60,81290,7.60,7.70,7.50,7.60,0,0,23570
DIG,20160818,7.60,7.70,7.50,7.70,132560,7.60,7.70,7.50,7.70,0,0,40000
DIG,20160817,7.70,7.80,7.70,7.70,145260,7.70,7.80,7.70,7.70,0,0,44560
DIG,20160816,7.50,7.70,7.50,7.70,375600,7.50,7.70,7.50,7.70,0,0,121000
DIG,20160815,7.60,7.60,7.40,7.60,122040,7.60,7.60,7.40,7.60,0,0,37800
DIG,20160812,7.70,7.80,7.50,7.60,178000,7.70,7.80,7.50,7.60,0,0,0
DIG,20160811,7.30,7.70,7.30,7.70,252060,7.30,7.70,7.30,7.70,0,0,0
DIG,20160810,7.10,7.60,7.10,7.30,572450,7.10,7.60,7.10,7.30,0,0,6390
DIG,20160809,7.10,7.30,7.00,7.20,348470,7.10,7.30,7.00,7.20,0,8000,3000
DIG,20160808,7.20,7.50,7.20,7.20,495720,7.20,7.50,7.20,7.20,0,0,4320
DIG,20160805,7.90,8.00,7.60,7.60,676030,7.90,8.00,7.60,7.60,0,0,0
DIG,20160804,7.80,8.10,7.80,8.10,257080,7.80,8.10,7.80,8.10,0,160000,0
DIG,20160803,7.90,8.00,7.80,7.90,329350,7.90,8.00,7.80,7.90,0,125420,10
DIG,20160802,8.20,8.20,7.90,8.00,1198630,8.20,8.20,7.90,8.00,0,351950,0
DIG,20160801,8.70,8.70,8.40,8.40,364110,8.70,8.70,8.40,8.40,0,0,0
DIG,20160729,8.70,8.80,8.60,8.70,124720,8.70,8.80,8.60,8.70,0,0,0
DIG,20160728,8.70,8.70,8.60,8.70,121680,8.70,8.70,8.60,8.70,0,0,0
DIG,20160727,9.00,9.00,8.70,8.70,78650,9.00,9.00,8.70,8.70,0,0,0
DIG,20160726,9.00,9.00,8.80,9.00,246920,9.00,9.00,8.80,9.00,0,0,0
DIG,20160725,8.80,9.00,8.70,9.00,665720,8.80,9.00,8.70,9.00,0,221180,65000
DIG,20160722,8.60,8.80,8.50,8.80,650140,8.60,8.80,8.50,8.80,0,411510,0
DIG,20160721,8.90,8.90,8.60,8.60,195880,8.90,8.90,8.60,8.60,0,500,2760
DIG,20160720,9.00,9.00,8.60,8.80,254770,9.00,9.00,8.60,8.80,0,0,8360
DIG,20160719,9.00,9.00,8.70,9.00,491700,9.00,9.00,8.70,9.00,0,0,2130
DIG,20160718,8.90,9.00,8.80,9.00,109650,8.90,9.00,8.80,9.00,116640,0,0
DIG,20160715,9.00,9.00,8.80,8.90,374550,9.00,9.00,8.80,8.90,0,0,0
DIG,20160714,9.20,9.30,9.00,9.00,421400,9.20,9.30,9.00,9.00,0,51000,0
DIG,20160713,9.20,9.30,9.00,9.30,1125540,9.20,9.30,9.00,9.30,0,514590,0
DIG,20160712,9.00,9.20,8.70,9.20,968850,9.00,9.20,8.70,9.20,0,374650,9710
DIG,20160711,9.30,9.40,8.80,8.90,604450,9.30,9.40,8.80,8.90,0,0,23820
DIG,20160708,9.00,9.40,9.00,9.30,1772870,9.00,9.40,9.00,9.30,0,0,2070
DIG,20160707,8.80,9.00,8.80,8.90,976650,8.80,9.00,8.80,8.90,0,0,0
DIG,20160706,8.60,8.90,8.50,8.90,330890,8.60,8.90,8.50,8.90,0,0,0
DIG,20160705,8.40,8.80,8.30,8.70,1380050,8.40,8.80,8.30,8.70,0,347000,122500
DIG,20160704,8.40,8.40,8.10,8.30,1512820,8.40,8.40,8.10,8.30,0,192500,62280
DIG,20160701,8.30,8.40,8.20,8.40,147420,8.30,8.40,8.20,8.40,0,50,30500
DIG,20160630,8.60,8.60,8.30,8.30,345080,8.60,8.60,8.30,8.30,0,0,34490
DIG,20160629,8.40,8.60,8.40,8.50,272420,8.40,8.60,8.40,8.50,0,12200,43960
DIG,20160628,8.20,8.40,8.20,8.40,325770,8.20,8.40,8.20,8.40,0,100000,90000
DIG,20160627,8.40,8.40,8.10,8.30,408360,8.40,8.40,8.10,8.30,0,176670,90000
DIG,20160624,8.70,8.70,8.10,8.40,772180,8.70,8.70,8.10,8.40,0,214670,32130
DIG,20160623,8.70,8.90,8.70,8.70,333180,8.70,8.90,8.70,8.70,0,0,80080
DIG,20160622,8.80,8.80,8.70,8.80,422270,8.80,8.80,8.70,8.80,0,0,51690
DIG,20160621,8.90,8.90,8.80,8.80,146060,8.90,8.90,8.80,8.80,0,0,13740
DIG,20160620,8.80,9.00,8.80,8.90,177070,8.80,9.00,8.80,8.90,0,123850,67900
DIG,20160617,8.90,9.00,8.70,8.90,601680,8.90,9.00,8.70,8.90,0,246230,54000
DIG,20160616,9.00,9.10,8.90,8.90,852320,9.00,9.10,8.90,8.90,200000,420000,302500
DIG,20160615,8.90,9.10,8.90,9.00,454490,8.90,9.10,8.90,9.00,0,209920,120000
DIG,20160614,8.90,9.10,8.90,8.90,203560,8.90,9.10,8.90,8.90,0,0,68060
DIG,20160613,9.00,9.00,8.90,8.90,327670,9.00,9.00,8.90,8.90,0,0,62000
DIG,20160610,9.20,9.20,9.00,9.00,244390,9.20,9.20,9.00,9.00,0,23700,31360
DIG,20160609,8.80,9.50,8.70,9.20,1037540,8.80,9.50,8.70,9.20,0,0,130500
DIG,20160608,8.90,9.00,8.80,8.90,412880,8.90,9.00,8.80,8.90,212400,148230,130000
DIG,20160607,9.10,9.10,8.70,8.90,761700,9.10,9.10,8.70,8.90,436510,333170,290000
DIG,20160606,8.52,8.71,8.52,8.61,515370,9.20,9.40,9.20,9.30,0,228100,90000
DIG,20160603,8.80,8.89,8.52,8.52,338710,9.50,9.60,9.20,9.20,0,0,90000
DIG,20160602,8.61,8.79,8.61,8.80,1024510,9.30,9.50,9.30,9.50,200000,529500,354170
DIG,20160601,8.80,8.80,8.61,8.70,330350,9.50,9.50,9.30,9.40,400000,452500,548570
